ID,Source_File,Date,Category_Large,Category_Medium,Symptom,Action_Taken,Tags
"seed-65","PC 트러블슈팅 가이드","01-18","소프트웨어","기본 프로그램","화면 해상도 문의","해상도 조절 완료","소프트웨어,해상도"
"seed-71","PC 트러블슈팅 가이드","01-22","네트워크","IP","DNS 변경 문의","DNS 배치파일 전달","네트워크,DNS"
"seed-74","PC 트러블슈팅 가이드","01-23","소프트웨어","기본 프로그램","삼성 복합기 스캔 문의","삼성 복합기 관리자 등록 안내","소프트웨어,복합기,복합기,삼성,스캔"
"seed-75","PC 트러블슈팅 가이드","01-23","소프트웨어","기본 프로그램","업무용 노트북 보안 소프트웨어 설치 문의","보안 소프트웨어 가이드","소프트웨어"
"seed-76","PC 트러블슈팅 가이드","01-24","네트워크","IP","ICT망 네트워크 연결 문의","일시적 오류 반복 증상시 문의 요청","네트워크"
"seed-77","PC 트러블슈팅 가이드","01-25","네트워크","IP","네트워크 끊킴 문의","SSID 재연결 후 정상","네트워크,SSID"
"seed-81","PC 트러블슈팅 가이드","01-29","소프트웨어","기본 프로그램","사내 메신저 패스워드 변경 문의","사내 메신저 환경설정 안내","소프트웨어,사내 메신저,워드"
"seed-83","PC 트러블슈팅 가이드","01-29","소프트웨어","기본 프로그램","회의실 빔프로젝트 연결 문의","케이블 빠짐으로 연결 정상 작동","소프트웨어"
"seed-85","PC 트러블슈팅 가이드","01-29","소프트웨어","기본 프로그램","접견실 화상회의 테스트 요청","화상회의 점검 및 정상 작동 확인","소프트웨어,화상회의"
"seed-90","PC 트러블슈팅 가이드","01-30","네트워크","IP","방송실 노트북 네트워크 문의","네트워크 차단으로 전산관리자 해제 요청","네트워크"
"seed-91","PC 트러블슈팅 가이드","01-30","소프트웨어","기본 프로그램","복합기 출력 문의","복합기 등록 완료","소프트웨어,복합기"
"seed-98","PC 트러블슈팅 가이드","02-01","소프트웨어","기본 프로그램","26층 사내 메신저 접속 문의","사내 메신저 고객센터 안내","소프트웨어,사내 메신저"
"seed-106","PC 트러블슈팅 가이드","02-07","소프트웨어","드라이버","신도리코 복합기 출력 문의","복합기 최초등록 후 정상","소프트웨어,드라이버,복합기,신도리코,신도"
"seed-107","PC 트러블슈팅 가이드","02-07","소프트웨어","기본 프로그램","개인프린터 문의","정착기 교체 예정","소프트웨어"
"seed-109","PC 트러블슈팅 가이드","02-13","소프트웨어","기본 프로그램","사내 메신저 계정 문의","사내 메신저 계정 연동 안내","소프트웨어,사내 메신저"
"seed-113","PC 트러블슈팅 가이드","02-14","소프트웨어","기본 프로그램","26층 TF 복합기 셋팅 문의","복합기 드라이버 설치","소프트웨어,복합기"
"seed-116","PC 트러블슈팅 가이드","02-20","소프트웨어","PDF","PDF 안열림 문의","확장자 변경","소프트웨어,PDF"
"seed-124","PC 트러블슈팅 가이드","02-26","소프트웨어","기본 프로그램","복합기 최초등록 후 정상","복합기 최초등록 후 정상","소프트웨어,복합기"
"seed-127","PC 트러블슈팅 가이드","02-28","소프트웨어","기본 프로그램","신도리코 복합기 출력 문의","복합기 로그인 후 정상 출력","소프트웨어,복합기,신도리코,신도"
"seed-128","PC 트러블슈팅 가이드","02-29","소프트웨어","기본 프로그램","무선 키보드 / 마우스 페어링 문의","페어링 연결 완료","소프트웨어,페어링"
"seed-134","PC 트러블슈팅 가이드","03-04","소프트웨어","기본 프로그램","사내 메신저 로그인 문의","쿠키 삭제 및 초기화 후 정상 로그인","소프트웨어,사내 메신저"
"seed-139","PC 트러블슈팅 가이드","03-06","소프트웨어","기본 프로그램","망간전송 설치 문의","설치 URL 안내","소프트웨어"
"seed-142","PC 트러블슈팅 가이드","03-08","소프트웨어","기본 프로그램","알PDF 설치 문의","알툴즈 설치 안내","소프트웨어"
"seed-143","PC 트러블슈팅 가이드","03-12","소프트웨어","기본 프로그램","자산실사 사번 입력 문의","등록되지 않은 사번으로 나온다고하여 서버 등록","소프트웨어"
"seed-148","PC 트러블슈팅 가이드","03-13","소프트웨어","브라우저","엣지 문서 다운로드 문의","다운로드 안내","소프트웨어,브라우저"
"seed-153","PC 트러블슈팅 가이드","03-14","소프트웨어","기본 프로그램","회의실 화상회의 줌 연결 문의","화상회의 점검 및 정상 작동 확인","소프트웨어,줌,화상회의"
"seed-156","PC 트러블슈팅 가이드","03-18","네트워크","IP","IP신청 문의","사내 메신저 - 전자결재 안내","네트워크,사내 메신저"
"seed-167","PC 트러블슈팅 가이드","03-22","소프트웨어","기본 프로그램","사내 메신저 패스워드 초기화","업무 부서 김동욱 패스워드 초기화 안내","소프트웨어,사내 메신저,워드"
"seed-169","PC 트러블슈팅 가이드","03-27","네트워크","IP","일반망 IP신청 문의","전산관리자 안내","네트워크"
"seed-171","PC 트러블슈팅 가이드","03-29","소프트웨어","기본 프로그램","워드문서 안열리고 깨짐 문의","DRM 담당자 안내","소프트웨어,워드"
"seed-174","PC 트러블슈팅 가이드","04-01","소프트웨어","기본 프로그램","무선 키보드 페어링 문의","키보드 페어링 완료","소프트웨어,페어링"
"seed-180","PC 트러블슈팅 가이드","04-08","소프트웨어","기본 프로그램","SSl 인증서 설치 요청","설치","소프트웨어,SSL"
"seed-181","PC 트러블슈팅 가이드","04-08","소프트웨어","기본 프로그램","DNS변경 요청","변경 완료","소프트웨어,DNS"
"seed-185","PC 트러블슈팅 가이드","04-11","소프트웨어","기본 프로그램","외부메일 발송시 패스워드 문의","오피스 메일 첨부파일 암호화 예외 안내","소프트웨어,오피스,워드"
"seed-191","PC 트러블슈팅 가이드","04-16","소프트웨어","기본 프로그램","무선 마우프 페어링 문의","페어링 연결 완료","소프트웨어,페어링"
"seed-195","PC 트러블슈팅 가이드","04-16","소프트웨어","기본 프로그램","아웃룩 실행 안됨 문의","아웃룩 애드인 재설치","소프트웨어,아웃룩"
"seed-196","PC 트러블슈팅 가이드","04-17","소프트웨어","업데이트","메신져 실행 문의","사내 메신저 - 고객센터 메신져 애드인 설치","소프트웨어,업데이트,사내 메신저"
"seed-206","PC 트러블슈팅 가이드","04-22","소프트웨어","기본 프로그램","자산실사 프로그램 실행 문의","자산실사 등록 안내","소프트웨어"
"seed-207","PC 트러블슈팅 가이드","04-23","소프트웨어","라이센스","오피스 정품인증 문의","제품키 전달","소프트웨어,라이센스,오피스"
"seed-218","PC 트러블슈팅 가이드","04-30","소프트웨어","기본 프로그램","무선 마우스 / 무선 키보드 페어링 문의","페어링 연결 완료","소프트웨어,페어링"
"seed-221","PC 트러블슈팅 가이드","05-03","소프트웨어","기본 프로그램","엑셀 파일 안열림 문의","DRM 문제로 인한 원격지원 담당자 안내","소프트웨어,엑셀"
"seed-225","PC 트러블슈팅 가이드","05-21","소프트웨어","기본 프로그램","인터넷 접속 안됨 문의","SSL 인증서 재설치 후 정상","소프트웨어,SSL"
"seed-227","PC 트러블슈팅 가이드","05-21","소프트웨어","기본 프로그램","사내 메신저 패스워드 문의","사내 메신저 패스워드 초기화 안내","소프트웨어,사내 메신저,워드"
"seed-234","PC 트러블슈팅 가이드","06-03","소프트웨어","기본 프로그램","MS 오피스 재설치 문의","안내 완료","소프트웨어,오피스"
"seed-237","PC 트러블슈팅 가이드","06-12","하드웨어","데스크탑","데스크탑 작동 오류 문의","안내 완료","하드웨어,데스크탑"
"seed-238","PC 트러블슈팅 가이드","06-12","네트워크","IP","IP문의","전산관리자 안내 완료","네트워크"
"seed-244","PC 트러블슈팅 가이드","06-17","소프트웨어","기본 프로그램","보안 설치 프로그램 노트북에 복사 요청","보안 설치 프로그램 복사","소프트웨어"
"seed-248","PC 트러블슈팅 가이드","06-18","소프트웨어","OS","윈도우 비밀번호 해제 요청","조치 완료","소프트웨어,OS"
"seed-253","PC 트러블슈팅 가이드","06-25","하드웨어","데스크탑","부팅불가","SSD 교체및 os 설치완료","하드웨어,데스크탑,SSD"
"seed-254","PC 트러블슈팅 가이드","06-25","네트워크","IP","보안 소프트웨어 설치 문의","IP주소 확인 후 보안 소프트웨어설치완료","네트워크"
"seed-260","PC 트러블슈팅 가이드","07-03","소프트웨어","기본 프로그램","MS OFFICE 미구동","오피스 재설치완료","소프트웨어,오피스"
"seed-262","PC 트러블슈팅 가이드","07-03","네트워크","IP","전배로인한 IP 셋팅","IP 셋팅완료","네트워크"
"seed-269","PC 트러블슈팅 가이드","07-23","소프트웨어","기본 프로그램","사내 개발망 망간자료전송 설치주소 요청","설치주소 전달완료","소프트웨어,망간자료전송"
"seed-274","PC 트러블슈팅 가이드","07-24","하드웨어","데스크탑","하드웨어 고장으로인한 수리 절차 안내","절차 안내완료","하드웨어,데스크탑"
"seed-278","PC 트러블슈팅 가이드","07-24","네트워크","IP","유선네트워크 -> 무선네트워크 변경요청","변경 완료","네트워크"
"seed-291","PC 트러블슈팅 가이드","07-31","네트워크","IP","IP 주소문의","안내완료","네트워크,RPA2"
"seed-295","PC 트러블슈팅 가이드","08-02","네트워크","IP","미니PC IP주소 교체문의","교체절차 안내완료","네트워크,RPA2"
"seed-296","PC 트러블슈팅 가이드","08-02","소프트웨어","OS","개발PC 사내 개발망 OS 설치요청","설치완료","소프트웨어,OS"
"seed-298","PC 트러블슈팅 가이드","08-06","소프트웨어","기본 프로그램","망간자료전송 실행안됨","망간자료전송 재설치완료","소프트웨어,망간자료전송"
"seed-302","PC 트러블슈팅 가이드","08-09","소프트웨어","OS","Win11HOME에서 PRO 교체방법 문의","부서비용으로 소프트웨어 구매안내완료","소프트웨어,OS"
"seed-304","PC 트러블슈팅 가이드","08-26","네트워크","IP","무선네트워크 -> 유선네트워크 변경요청","변경 완료","네트워크"
"seed-310","PC 트러블슈팅 가이드","09-26","소프트웨어","드라이버","임원 노트북 키보드 , 마우스 블루투스 연결 문의","블루투스 연결 완료","소프트웨어,드라이버"
"seed-311","PC 트러블슈팅 가이드","09-26","소프트웨어","기본 프로그램","아웃룩 메일회수및 대용량 첨부 안됨 문의","아웃룩 애드인 재설치","소프트웨어,아웃룩"
"seed-317","PC 트러블슈팅 가이드","10-14","소프트웨어","기본 프로그램","엑셀 저장시 엑셀 팅김","오피스 재설치완료","소프트웨어,오피스,엑셀"
"seed-319","PC 트러블슈팅 가이드","10-17","소프트웨어","기본 프로그램","임직원 아웃룩 설정 문의","아웃룩 계정 설정 후 정상 접속 확인","소프트웨어,아웃룩"
"seed-327","PC 트러블슈팅 가이드","10-25","하드웨어","데스크탑","출입 관리 PC 안켜짐","멀티콘센트및 파워케이블 재연결후 정상작동","하드웨어,데스크탑"
"seed-329","PC 트러블슈팅 가이드","10-30","소프트웨어","기본 프로그램","임원 줌 실행시 오류창 발생","줌 재설치 및 타 사업장 줌 테스트","소프트웨어,줌"
"seed-336","PC 트러블슈팅 가이드","11-07","소프트웨어","기본 프로그램","사내 메신저 접속 불","엣지 쿠키및 저장된 데이터 삭제후 접속 확인","소프트웨어,사내 메신저"
"seed-342","PC 트러블슈팅 가이드","11-26","소프트웨어","기본 프로그램","임원 PC 줌 점검 요청","줌 회의 참가 및 음질, 영상 테스트 완료","소프트웨어,줌"
"seed-343","PC 트러블슈팅 가이드","11-28","소프트웨어","기본 프로그램","사내 메신저 뷰어 ENC 파일 안열림","사내 메신저 뷰어 종료 후 정상적으로 열림","소프트웨어,사내 메신저"
"seed-344","PC 트러블슈팅 가이드","11-29","소프트웨어","기본 프로그램","엑셀실행시 ""죄송합니다. 콘텐츠에 문제가 발견되었습니다."" 메시지 뜸","오피스 재설치완료","소프트웨어,오피스,엑셀"
"seed-345","PC 트러블슈팅 가이드","12-02","소프트웨어","기본 프로그램","샤크라 계정 만료 문의","고객센터 02-6313-3114번 이관완료","소프트웨어,정보시스템실(ICT)"
"seed-346","PC 트러블슈팅 가이드","12-02","소프트웨어","기본 프로그램","사내 메신저및 메신저 로그인 불","사내 메신저 비밀번호 초기화후 사내 메신저, 메신저 로그인 작동 정상확인","소프트웨어,사내 메신저"
"seed-347","PC 트러블슈팅 가이드","12-03","소프트웨어","기본 프로그램","아웃룩 계정 설정 요청","아웃룩 계정 설정 후 정상 접속 확인","소프트웨어,아웃룩"
"seed-350","PC 트러블슈팅 가이드","12-12","소프트웨어","기본 프로그램","아웃룩 안열림","오피스 삭제후 재설치","소프트웨어,아웃룩,오피스"
"seed-352","PC 트러블슈팅 가이드","12-12","소프트웨어","기본 프로그램","오피스 엑셀 실행 불","오피스 삭제후 재설치","소프트웨어,오피스,엑셀"
"seed-353","PC 트러블슈팅 가이드","12-13","소프트웨어","기본 프로그램","메신저 로그인 안됨","Add-in 재설치후 정상 로그인","소프트웨어,AD"
"seed-354","PC 트러블슈팅 가이드","12-16","네트워크","IP","14층->13층 이동 후 인터넷 안됨","MAC값 ICT망 등록되어있어 WIPS 해제","네트워크,WIPS"
"seed-355","PC 트러블슈팅 가이드","12-16","네트워크","IP","자리 이전 후 네트워크 안됨","무선랜카드 재장착 후 네트워크 연결 완료","네트워크"
"seed-356","PC 트러블슈팅 가이드","12-16","네트워크","IP","조직개편 사업장 전배로 네트워크 설정 요청","일반업무망 IP 세팅 가이드 지급","네트워크"
"seed-357","PC 트러블슈팅 가이드","12-16","소프트웨어","기본 프로그램","보증보험 발급 신청 문의","엣지 IE 모드 설정후 정상로그인","소프트웨어"
"seed-358","PC 트러블슈팅 가이드","12-16","소프트웨어","기본 프로그램","사번 변경으로 인한 메일 백업문의","사내 메신저 메일 백업후 아웃룩 복원 안내","소프트웨어,아웃룩,사내 메신저,백업"
"seed-359","PC 트러블슈팅 가이드","12-16","소프트웨어","기본 프로그램","경비전산 시스템 접속 불","엣지 IE 모드 설정후 정상로그인","소프트웨어"
"seed-361","PC 트러블슈팅 가이드","12-20","네트워크","IP","네트워크 연결 안됨","구형 DNS 삭제후 신규 DNS 입력 완료","네트워크,DNS"
"seed-371","PC 트러블슈팅 가이드","01-02","소프트웨어","기본 프로그램","PDF 안열림 문의","한 PDF 연결 등록 안내","소프트웨어"
"seed-372","PC 트러블슈팅 가이드","01-03","소프트웨어","드라이버","프린터 출력 불","복합기 드라이버 삭제후 재설치","소프트웨어,드라이버,복합기"
"seed-378","PC 트러블슈팅 가이드","01-14","소프트웨어","기본 프로그램","아웃룩 메일 인증하라고 계속 뜸","아웃룩 메일 인증 완료","소프트웨어,아웃룩"
"seed-379","PC 트러블슈팅 가이드","01-14","소프트웨어","기본 프로그램","엣지 다운 증상","엣지 설정 초기화","소프트웨어"
"seed-380","PC 트러블슈팅 가이드","01-14","소프트웨어","기본 프로그램","스캔 불","삼성 복합기 관리자 스캔 설정 완료","소프트웨어,복합기,삼성,스캔"
"seed-381","PC 트러블슈팅 가이드","01-14","소프트웨어","브라우저","사내 메신저 접속 불","엣지 초기화후 정상작동","소프트웨어,브라우저,사내 메신저"
"seed-382","PC 트러블슈팅 가이드","01-15","소프트웨어","브라우저","사내 메신저 인사, 경비정산 탭 접속 안됨","윈도우 업데이트 후 정상 접속 확인","소프트웨어,브라우저,사내 메신저"
"seed-383","PC 트러블슈팅 가이드","01-17","소프트웨어","기본 프로그램","자산실사 업데이트 사번 미등록","김균우 주임께 아웃룩 메일로 등록 요청 안내","소프트웨어,아웃룩"
"seed-391","PC 트러블슈팅 가이드","02-10","소프트웨어","기본 프로그램","아웃룩 사서함 메일 꽉참","메일백업후 사서함 정리 안내","소프트웨어,아웃룩,백업"
"seed-396","PC 트러블슈팅 가이드","02-11","소프트웨어","기본 프로그램","엣지 재설치 문의","엣지 삭제후 재설치","소프트웨어"
"seed-397","PC 트러블슈팅 가이드","02-12","네트워크","IP","IP 설정 문의","IP 셋팅완료","네트워크"
"seed-403","PC 트러블슈팅 가이드","02-19","소프트웨어","기본 프로그램","닷넷프레임 3.5 설치 불",".NET Framework 3.5(.NET 2.0 및 3.0 포함) 설치후 정상작동","소프트웨어"
